"NOME","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DUM","DPP","SEMANA_GESTACIONAL","LOCAL","PROFISSIONAL"
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"1",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"3",,,,,,,
"CACILDA DO NASCIMENTO DE ALMEIDA","709609662111274","83768807215",,"1982-08-10","MARIA EULICE DO NASCIMENTO DE ALMEIDA","236545","2018-10-23","2019-12","2","ATIVO",,"2",,,,,,,
